BOSS,GT-PRO,Expression,Foot Volume/Pedal Wah/Pedal Bend,Multi-function controller based on CC#7 Function setting,7,,0,127,,,,,0-based,Default function is set in System menu,"0-127: Controller value"
BOSS,GT-PRO,Control,Function Controller (CC#80),Multi-function controller based on CC#80 Function setting,80,,0,127,,,,,0-based,Default function is set in System menu,"0-63: Off; 64-127: On"
BOSS,GT-PRO,Expression,Expression Controller (CC#1),Multi-function controller based on CC#1 Function setting,1,,0,127,,,,,0-based,Default function is set in System menu,"0-127: Controller value"
BOSS,GT-PRO,Switching,Preamp Channel A/B,Switches between Preamp channel A and B,80,,0,127,,,,,0-based,When CC#80 is set to Preamp Ch A/B,"0-63: Channel A; 64-127: Channel B"
BOSS,GT-PRO,Switching,Solo On/Off,Switches the Preamp SOLO on and off,80,,0,127,,,,,0-based,When CC#80 is set to Solo On/Off,"0-63: Off; 64-127: On"
BOSS,GT-PRO,Effects,FX-1 On/Off,Switches the FX-1 on and off,80,,0,127,,,,,0-based,When CC#80 is set to FX-1 On/Off,"0-63: Off; 64-127: On"
BOSS,GT-PRO,Effects,Compressor On/Off,Switches the COMP on and off,80,,0,127,,,,,0-based,When CC#80 is set to Comp On/Off,"0-63: Off; 64-127: On"
BOSS,GT-PRO,Effects,Wah On/Off,Switches the WAH on and off,80,,0,127,,,,,0-based,When CC#80 is set to Wah On/Off,"0-63: Off; 64-127: On"
BOSS,GT-PRO,Looping,Loop On/Off,Switches the LOOP 1/2 on and off,80,,0,127,,,,,0-based,When CC#80 is set to Loop On/Off,"0-63: Off; 64-127: On"
BOSS,GT-PRO,Effects,Overdrive/Distortion On/Off,Switches the OVERDRIVE/DISTORTION on and off,80,,0,127,,,,,0-based,When CC#80 is set to OD/DS On/Off,"0-63: Off; 64-127: On"
BOSS,GT-PRO,Preamp,Preamp On/Off,Switches the PREAMP/SPEAKER on and off,80,,0,127,,,,,0-based,When CC#80 is set to Preamp On/Off,"0-63: Off; 64-127: On"
BOSS,GT-PRO,Effects,EQ On/Off,Switches the EQ on and off,80,,0,127,,,,,0-based,When CC#80 is set to EQ On/Off,"0-63: Off; 64-127: On"
