Atomic,Amplifire 3,Expression,Wah Pedal,Controls the wah pedal position,21,,0,127,,,,,0-based,,0-127: Wah position
Atomic,Amplifire 3,Expression,Volume Pedal,Controls the volume pedal level,22,,0,127,,,,,0-based,,0-127: Volume level
Atomic,Amplifire 3,Expression,Expression A,Controls assignable expression parameter A,23,,0,127,,,,,0-based,,0-127: Expression A value
Atomic,Amplifire 3,Expression,Expression B,Controls assignable expression parameter B,24,,0,127,,,,,0-based,,0-127: Expression B value
Atomic,Amplifire 3,Performance,Tap Tempo,Sets tempo via tap function,18,,127,127,,,,,0-based,,127: Tap (momentary)
Atomic,Amplifire 3,Global,Bypass Amplifire,Bypasses the entire Amplifire unit,80,,0,0,,,,,0-based,,0: Bypassed
Atomic,Amplifire 3,Global,Enable Amplifire,Enables the entire Amplifire unit,80,,127,127,,,,,0-based,,127: Enabled
Atomic,Amplifire 3,Routing,Effect Loop Enable,Enables the external effect loop,81,,127,127,,,,,0-based,,127: Enabled
Atomic,Amplifire 3,Routing,Effect Loop Disable,Disables the external effect loop,81,,0,0,,,,,0-based,,0: Disabled
Atomic,Amplifire 3,Expression,Volume Enable,Enables the volume control,20,,127,127,,,,,0-based,,127: Enabled
Atomic,Amplifire 3,Expression,Volume Disable,Disables the volume control,20,,0,0,,,,,0-based,,0: Disabled
Atomic,Amplifire 3,Effects,Wah Enable,Enables the wah effect,19,,127,127,,,,,0-based,,127: Enabled
Atomic,Amplifire 3,Effects,Wah Disable,Disables the wah effect,19,,0,0,,,,,0-based,,0: Disabled
Atomic,Amplifire 3,Effects,Boost Enable,Enables the boost effect,82,,127,127,,,,,0-based,,127: Enabled
Atomic,Amplifire 3,Effects,Boost Disable,Disables the boost effect,82,,0,0,,,,,0-based,,0: Disabled
Atomic,Amplifire 3,Effects,Effect Enable,Enables the effects section,83,,127,127,,,,,0-based,,127: Enabled
Atomic,Amplifire 3,Effects,Effect Disable,Disables the effects section,83,,0,0,,,,,0-based,,0: Disabled
Atomic,Amplifire 3,Effects,Chorus Enable,Enables the chorus effect,25,,127,127,,,,,0-based,,127: Enabled
