manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Chase Bliss,MOOD,Knobs,Time,,14,,0,127,,,,,,,0-based,,
Chase Bliss,MOOD,Knobs,Mix,,15,,0,127,,,,,,,0-based,,
Chase Bliss,MOOD,Knobs,Length,,16,,0,127,,,,,,,0-based,,
Chase Bliss,MOOD,Knobs,Wet channel modify,,17,,0,127,,,,,,,0-based,,
Chase Bliss,MOOD,Knobs,Clock,,18,,0,127,,,,,,,0-based,,
Chase Bliss,MOOD,Knobs,Micro-looper modify,,19,,0,127,,,,,,,0-based,,
Chase Bliss,MOOD,Toggles,Wet channel program select,,21,,1,3,,,,,,,0-based,,1: Left; 2: Center; 3: Right
Chase Bliss,MOOD,Toggles,Routing toggle,,22,,1,3,,,,,,,0-based,,1: Left; 2: Center; 3: Right
Chase Bliss,MOOD,Toggles,Micro-looper program select,,23,,1,3,,,,,,,0-based,,1: Left; 2: Center; 3: Right
Chase Bliss,MOOD,Switches,Bypass reset,,102,,0,127,,,,,,,0-based,,0: Bypass; 127: Engage last saved
Chase Bliss,MOOD,Switches,Bypass mode,,103,,0,127,,,,,,,0-based,,0: Bypass wet and micro-looper; 45: Engage micro-looper and bypass wet; 85: Engage wet and bypass micro-looper; 127: Engage wet and micro-looper
Chase Bliss,MOOD,Other,Expression,,100,,0,127,,,,,,,0-based,,
