Behringer,X-AIR,Channel,Channel 01-16 Mute,Mutes/unmutes channel,60,,0,127,,,,,0-based,MIDI channels 1-16,0: Unmuted; 127: Muted
Behringer,X-AIR,Channel,Channel 01-16 Fader,Controls channel fader level,7,,0,127,,,,,0-based,MIDI channels 1-16,0: -∞; 127: +10dB
Behringer,X-AIR,Channel,Channel 01-16 Pan,Controls channel pan position,10,,0,127,,,,,Centered,MIDI channels 1-16,0: Hard left; 64: Center; 127: Hard right
Behringer,X-AIR,Channel,Channel 01-16 Solo,Solo specific channel,26,,0,127,,,,,0-based,MIDI channels 1-16,0: Inactive; 127: Active
Behringer,X-AIR,Channel,Channel 01-16 Low Cut,Enables low cut filter,28,,0,127,,,,,0-based,MIDI channels 1-16,0: Off; 127: On
Behringer,X-AIR,Channel,Channel 01-16 Phantom Power,Enables 48V phantom power,29,,0,127,,,,,0-based,MIDI channels 1-16,0: Off; 127: On
Behringer,X-AIR,Channel,Channel 01-16 Gate On,Enables gate processor,30,,0,127,,,,,0-based,MIDI channels 1-16,0: Off; 127: On
Behringer,X-AIR,Channel,Channel 01-16 Gate Threshold,Controls gate threshold,31,,0,127,,,,,0-based,MIDI channels 1-16,0: -80dB; 127: 0dB
Behringer,X-AIR,Channel,Channel 01-16 Comp On,Enables compressor processor,32,,0,127,,,,,0-based,MIDI channels 1-16,0: Off; 127: On
Behringer,X-AIR,Channel,Channel 01-16 Comp Threshold,Controls compressor threshold,33,,0,127,,,,,0-based,MIDI channels 1-16,0: -60dB; 127: 0dB
Behringer,X-AIR,Channel,Channel 01-16 EQ On,Enables EQ processor,34,,0,127,,,,,0-based,MIDI channels 1-16,0: Off; 127: On
Behringer,X-AIR,Channel,Channel 01-16 EQ Low Gain,Controls low EQ band gain,35,,0,127,,,,,Centered,MIDI channels 1-16,0: -15dB; 64: 0dB; 127: +15dB
Behringer,X-AIR,Channel,Channel 01-16 EQ Mid Gain,Controls mid EQ band gain,36,,0,127,,,,,Centered,MIDI channels 1-16,0: -15dB; 64: 0dB; 127: +15dB
Behringer,X-AIR,Channel,Channel 01-16 EQ High Gain,Controls high EQ band gain,37,,0,127,,,,,Centered,MIDI channels 1-16,0: -15dB; 64: 0dB; 127: +15dB
Behringer,X-AIR,Line In,Line In 01-04 Mute,Mutes/unmutes line input,60,,0,127,,,,,0-based,MIDI channels 17-20,0: Unmuted; 127: Muted
Behringer,X-AIR,Line In,Line In 01-04 Fader,Controls line input fader level,7,,0,127,,,,,0-based,MIDI channels 17-20,0: -∞; 127: +10dB
Behringer,X-AIR,Line In,Line In 01-04 Pan,Controls line input pan position,10,,0,127,,,,,Centered,MIDI channels 17-20,0: Hard left; 64: Center; 127: Hard right
Behringer,X-AIR,Line In,Line In 01-04 Solo,Solo specific line input,26,,0,127,,,,,0-based,MIDI channels 17-20,0: Inactive; 127: Active
Behringer,X-AIR,FX Return,FX Return 01-04 Mute,Mutes/unmutes effect return,60,,0,127,,,,,0-based,MIDI channels 21-24,0: Unmuted; 127: Muted
Behringer,X-AIR,FX Return,FX Return 01-04 Fader,Controls effect return fader level,7,,0,127,,,,,0-based,MIDI channels 21-24,0: -∞; 127: +10dB
Behringer,X-AIR,FX Return,FX Return 01-04 Pan,Controls effect return pan position,10,,0,127,,,,,Centered,MIDI channels 21-24,0: Hard left; 64: Center; 127: Hard right
