IK Multimedia,Tonex,Global,Preset On/Off,Enables or disables the current preset,12,,0,127,,,,,0-based,,0: Off; 127: On
IK Multimedia,Tonex,Global,Expression Pedal,Controls expression pedal function,11,,0,127,,,,,0-based,,0-127: Expression amount
IK Multimedia,Tonex,Navigation,MIDI Patch Bank,Selects MIDI patch bank,0,,0,1,,,,,0-based,Bank 0: Presets 00A-42B; Bank 1: Presets 42C-49C,0-1: Bank number
IK Multimedia,Tonex,Navigation,Preset Down,Selects previous preset,86,,0,127,,,,,0-based,,Toggle function
IK Multimedia,Tonex,Navigation,Preset Up,Selects next preset,87,,0,127,,,,,0-based,,Toggle function
IK Multimedia,Tonex,Global,BPM,Controls tempo in beats per minute,88,,0,127,,,,,0-based,,0-127: Tempo value
IK Multimedia,Tonex,Navigation,Bank Down,Selects previous bank,89,,0,127,,,,,0-based,,Toggle function
IK Multimedia,Tonex,Navigation,Bank Up,Selects next bank,90,,0,127,,,,,0-based,,Toggle function
IK Multimedia,Tonex,Global,Tuner,Enables or disables tuner,9,,0,127,,,,,0-based,,Toggle function
IK Multimedia,Tonex,Global,Tap Tempo,Tap tempo function,10,,0,127,,,,,0-based,,Toggle function
IK Multimedia,Tonex,Main Parameters,Gain,Controls amplifier gain,102,,0,127,,,,,0-based,,0-127: Gain amount
IK Multimedia,Tonex,Main Parameters,Bass,Controls bass frequency response,23,,0,127,,,,,0-based,,0-127: Bass amount
IK Multimedia,Tonex,Main Parameters,Mid,Controls mid frequency response,25,,0,127,,,,,0-based,,0-127: Mid amount
IK Multimedia,Tonex,Main Parameters,Treble,Controls treble frequency response,28,,0,127,,,,,0-based,,0-127: Treble amount
IK Multimedia,Tonex,Alt Parameters,Comp Threshold,Controls compressor threshold,19,,0,127,,,,,0-based,,0-127: Threshold amount
IK Multimedia,Tonex,Alt Parameters,Gate Threshold,Controls noise gate threshold,15,,0,127,,,,,0-based,,0-127: Threshold amount
IK Multimedia,Tonex,Alt Parameters,Presence,Controls presence frequency response,106,,0,127,,,,,0-based,,0-127: Presence amount
IK Multimedia,Tonex,Alt Parameters,Depth,Controls depth frequency response,107,,0,127,,,,,0-based,,0-127: Depth amount
IK Multimedia,Tonex,Model,Model Volume,Controls model volume,103,,0,127,,,,,0-based,,0-127: Volume amount
