manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Roland,VERSELAB MV-1,Envelope,Attack time,,73,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Envelope,Decay time,,75,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Envelope,Release time,,72,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Filter,Cutoff,,74,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Filter,Resonance,,71,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Knobs,Filter knob,,80,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Knobs,Mod knob,,81,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Knobs,FX knob,,82,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Knobs,Sound knob,,83,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Effects,Reverb send level,General purpose effect 1,91,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Effects,Chorus send level,General purpose effect 3,92,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Modulation,,1,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Portamento time,,5,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Volume,,7,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Panpot,,10,,0,127,,,,,,,centered,,
Roland,VERSELAB MV-1,General,Expression,,11,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Hold 1,,64,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Portamento,,65,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Sostenuto,,66,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Soft,,67,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Legato foot switch,,68,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,General,Portamento control,,84,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Vibrato,Vibrato rate,,76,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Vibrato,Vibrato depth,,77,,0,127,,,,,,,0-based,,
Roland,VERSELAB MV-1,Vibrato,Vibrato delay,,78,,0,127,,,,,,,0-based,,
